"id","owner","public_repos","public_gists","following","followers","student","professor","engineer","university","name","fork","size","stargazers_count","watchers_count","language","has_pages","forks_count","archived","disabled","open_issues_count"
110639615,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"CS2500-2017-Fall",FALSE,131,0,0,"Racket",FALSE,0,FALSE,FALSE,0
167652230,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"DS4100",FALSE,24392,0,0,"R",FALSE,0,FALSE,FALSE,0
180047692,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"ghtorrent.org",TRUE,8196,0,0,"HTML",FALSE,0,FALSE,FALSE,0
173036713,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"GitHub-and-World",FALSE,12762,1,1,NA,FALSE,0,FALSE,FALSE,0
168467993,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"MATH3527",FALSE,386,0,0,"TeX",FALSE,0,FALSE,FALSE,0
167462842,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"MATH4545",FALSE,854,0,0,"TeX",FALSE,0,FALSE,FALSE,0
167457171,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"MATH4581",FALSE,19512,0,0,"TeX",FALSE,0,FALSE,FALSE,0
170250286,33470168,6,1,11,5,TRUE,FALSE,FALSE,TRUE,"Resume",FALSE,1778,0,0,NA,FALSE,0,FALSE,FALSE,0
110402940,33529583,1,0,4,4,TRUE,FALSE,FALSE,TRUE,"Repository-1",FALSE,0,0,0,NA,FALSE,0,FALSE,FALSE,0
1086080,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"animation",FALSE,25995,139,139,"R",TRUE,58,FALSE,FALSE,18
7814466,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"animation.yihui.name",FALSE,5,1,1,"HTML",TRUE,0,FALSE,FALSE,0
5877882,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"appstat",FALSE,158,5,5,"R",FALSE,5,FALSE,FALSE,0
162762874,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"arm-workshop-rsc2019",TRUE,34660,0,0,"JavaScript",FALSE,2,FALSE,FALSE,0
8916754,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"bibr",FALSE,112,1,1,NA,FALSE,0,FALSE,FALSE,0
98496167,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"blogdown-hexo",FALSE,543,5,5,"CSS",FALSE,1,FALSE,FALSE,0
24549957,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"blogdown-jekyll",FALSE,38,180,180,"CSS",TRUE,164,FALSE,FALSE,5
98683583,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"blogdown-static",FALSE,128,2,2,"HTML",FALSE,4,FALSE,FALSE,0
83191239,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"blogdown-yihui-template",FALSE,277,8,8,"HTML",FALSE,7,TRUE,FALSE,0
76329677,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"bookdown-chinese",FALSE,14,52,52,"TeX",FALSE,43,FALSE,FALSE,6
76326050,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"bookdown-crc",FALSE,23,23,23,"TeX",FALSE,17,FALSE,FALSE,2
68752141,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"bookdown-minimal",FALSE,2,24,24,NA,FALSE,77,FALSE,FALSE,1
3350355,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"cn",FALSE,926,35,35,NA,TRUE,47,FALSE,FALSE,0
1135457,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"configuration",FALSE,196,8,8,"Emacs Lisp",FALSE,0,FALSE,FALSE,0
8037821,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"corrplot",TRUE,234,1,1,"R",FALSE,1,FALSE,FALSE,0
97077883,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"cosx.org",TRUE,5368,1,1,"HTML",FALSE,0,FALSE,FALSE,0
24702316,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"crandalf",FALSE,180,37,37,"R",FALSE,4,FALSE,FALSE,4
73129281,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"devtools",TRUE,3699,0,0,"R",FALSE,0,FALSE,FALSE,0
1311292,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"dokuwiki",FALSE,144,2,2,"PHP",FALSE,0,FALSE,FALSE,1
3350366,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"en",FALSE,370,17,17,NA,TRUE,21,FALSE,FALSE,0
2677172,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"evaluate",TRUE,317,2,2,"R",FALSE,1,FALSE,FALSE,0
95710598,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"exitwp",TRUE,58,0,0,"Python",FALSE,0,FALSE,FALSE,0
100400957,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"finalizer-test",FALSE,0,0,0,"R",FALSE,1,FALSE,FALSE,0
1086174,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"formatR",FALSE,693,154,154,"R",TRUE,40,FALSE,FALSE,9
1134048,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"fun",FALSE,216,28,28,"R",FALSE,31,FALSE,FALSE,4
71863366,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"great-waterfall",FALSE,148,4,4,"CSS",TRUE,3,FALSE,FALSE,1
109851469,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"highlight.js",TRUE,8368,0,0,"JavaScript",FALSE,1,FALSE,FALSE,0
11171186,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"highr",FALSE,82,30,30,"R",FALSE,10,FALSE,FALSE,0
175829859,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"homebrew-cask",TRUE,151544,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
177185315,163582,86,53,47,5566,FALSE,FALSE,TRUE,FALSE,"homebrew-cask-versions",TRUE,58235,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
4460945,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"APNG.NET",FALSE,1869,20,20,"C#",FALSE,4,FALSE,FALSE,2
7238465,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"BGIKit",FALSE,21,36,36,"C#",FALSE,13,FALSE,FALSE,0
18877310,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Bing-Wallpaper",FALSE,152,10,10,"C#",FALSE,4,FALSE,FALSE,0
65766053,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"CoH2-Nightmare-AI-Wincondition",FALSE,60,1,1,"AMPL",FALSE,0,FALSE,FALSE,0
11143507,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"cow-hide",FALSE,116,6,6,"C++",FALSE,0,FALSE,FALSE,0
6756484,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Custom-Favicon",FALSE,5524,0,0,"PHP",FALSE,1,FALSE,FALSE,0
5177715,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"EAGSS",FALSE,8327,0,0,"C#",FALSE,0,FALSE,FALSE,0
5046995,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Japanese_Kana_Fix",FALSE,96,1,1,"JavaScript",FALSE,1,FALSE,FALSE,0
45375943,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"KCV-QuestTracker",FALSE,3247,8,8,"C#",FALSE,2,FALSE,FALSE,0
53443406,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"KCV_LogViewer",FALSE,3485,5,5,"C#",FALSE,0,FALSE,FALSE,0
6474494,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"KRKR_Loader",FALSE,268,6,6,"C#",FALSE,1,FALSE,FALSE,0
8835057,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Locale-Emulator",FALSE,1150,3415,3415,"C#",TRUE,313,FALSE,FALSE,213
43991763,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Locale-Emulator-Core",FALSE,80867,52,52,"C++",FALSE,28,FALSE,FALSE,0
18971541,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"notepad2-mod",TRUE,8532,0,0,"C++",FALSE,0,FALSE,FALSE,0
23011734,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"PIP",TRUE,195,0,0,"PHP",FALSE,0,FALSE,FALSE,0
58882755,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"RegCLR",FALSE,6,0,0,"C++",FALSE,0,FALSE,FALSE,0
8452808,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Ruijie-FKAdvapi",FALSE,116,3,3,"C",FALSE,0,FALSE,FALSE,0
4421331,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Script-Text-Editor",FALSE,524,5,5,"C#",FALSE,0,FALSE,FALSE,0
107015553,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Seer",TRUE,157250,0,0,"C++",FALSE,0,FALSE,FALSE,0
46411316,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Spotlight_Checker",FALSE,6,1,1,"C#",FALSE,2,FALSE,FALSE,0
73729429,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"Travelify",FALSE,854,4,4,"CSS",FALSE,2,FALSE,FALSE,1
21570646,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"visitors",FALSE,212,1,1,"C",FALSE,2,FALSE,FALSE,0
46963643,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"VPS-Daily-Backup-Script",FALSE,3,24,24,"Shell",FALSE,8,FALSE,FALSE,0
136624094,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"XamlAnimatedPng",TRUE,3482,0,0,"C#",FALSE,0,FALSE,FALSE,0
5177831,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"XNA-4.0-Content-Compiler",FALSE,223,0,0,"C#",FALSE,2,FALSE,FALSE,0
70988551,1687847,26,6,45,473,FALSE,TRUE,TRUE,TRUE,"xupefei.github.io",FALSE,3574,0,0,"HTML",TRUE,0,FALSE,FALSE,0
159854470,4089118,4,0,30,1088,FALSE,FALSE,FALSE,TRUE,"drqa-datasets",FALSE,21939,7,7,"Python",FALSE,1,FALSE,FALSE,0
60656723,4089118,4,0,30,1088,FALSE,FALSE,FALSE,TRUE,"rc-cnn-dailymail",FALSE,631,249,249,"Python",FALSE,57,FALSE,FALSE,1
163317562,4089118,4,0,30,1088,FALSE,FALSE,FALSE,TRUE,"thesis",FALSE,6879,98,98,"TeX",FALSE,14,FALSE,FALSE,0
177006593,4089118,4,0,30,1088,FALSE,FALSE,FALSE,TRUE,"XLM",TRUE,92,1,1,"Python",FALSE,0,FALSE,FALSE,0
39856908,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"AnomalyDetection",TRUE,957,2,2,"R",FALSE,3,FALSE,FALSE,0
176366499,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"arena",TRUE,7587,0,0,"Go",FALSE,0,FALSE,FALSE,0
116608209,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"autoplotly",FALSE,488,37,37,"R",FALSE,1,FALSE,FALSE,0
58067595,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"awesome-tensorflow",TRUE,111,5,5,NA,FALSE,2,FALSE,FALSE,0
152113855,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"beam",TRUE,105898,0,0,"Java",FALSE,0,FALSE,FALSE,0
45622548,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"caret",TRUE,131143,0,0,"R",FALSE,0,FALSE,FALSE,0
179255951,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"common",TRUE,83,0,0,"Go",FALSE,0,FALSE,FALSE,0
162203577,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"community",TRUE,348,0,0,NA,FALSE,0,FALSE,FALSE,0
120510513,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"concurrency-in-go-src",TRUE,34,0,0,"Go",FALSE,0,FALSE,FALSE,0
153951996,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"cosx.org",TRUE,6097,0,0,"HTML",FALSE,0,FALSE,FALSE,0
156233216,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"ctv-databases",FALSE,55,13,13,"R",FALSE,6,FALSE,FALSE,0
117366824,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"ctv-hpc",TRUE,106,0,0,"R",FALSE,0,FALSE,FALSE,0
124305708,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"ctv-model-deployment",FALSE,276,11,11,"R",FALSE,6,FALSE,FALSE,0
152320561,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"data-validation",TRUE,951,0,0,"C++",FALSE,0,FALSE,FALSE,0
41424588,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"dml",FALSE,257,56,56,"R",FALSE,35,FALSE,FALSE,8
152443696,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"docs",TRUE,3217,1,1,"Jupyter Notebook",FALSE,0,FALSE,FALSE,0
123726133,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"dotfiles",FALSE,18521,2,2,"Vim script",FALSE,0,FALSE,FALSE,0
152439201,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"estimator",TRUE,537,0,0,"Python",FALSE,0,FALSE,FALSE,0
45490709,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"forecast",TRUE,4042,1,1,"R",FALSE,0,FALSE,FALSE,0
64855906,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"gallery",TRUE,12150,0,0,"CSS",FALSE,0,FALSE,FALSE,0
111156886,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"gobyexample",TRUE,5636,0,0,"CSS",FALSE,0,FALSE,FALSE,0
165297008,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"internal-acls",TRUE,33,0,0,"Shell",FALSE,0,FALSE,FALSE,0
160990314,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"io",TRUE,1049,0,0,"C++",FALSE,0,FALSE,FALSE,0
149173722,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"jpmml-sparkml-lightgbm",TRUE,3,0,0,"Java",FALSE,0,FALSE,FALSE,0
177446450,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"kubeflow",TRUE,141510,0,0,"Jsonnet",FALSE,0,FALSE,FALSE,0
166339852,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"kubernetes",TRUE,823371,0,0,"Go",FALSE,0,FALSE,FALSE,0
40505861,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"lfda",FALSE,79,66,66,"R",FALSE,23,FALSE,FALSE,1
180528204,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"metadata",TRUE,27,0,0,NA,FALSE,0,FALSE,FALSE,0
44120094,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"metric-learn",TRUE,1322,0,0,"Python",FALSE,0,FALSE,FALSE,0
138024697,4269898,50,1,100,1488,FALSE,FALSE,FALSE,FALSE,"mmlspark",TRUE,1231,0,0,"Scala",FALSE,0,FALSE,FALSE,0
40423928,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"15-state-of-the-union",FALSE,4519,23,23,"R",FALSE,7,FALSE,FALSE,0
40544418,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"15-student-papers",FALSE,2956,14,14,"R",FALSE,0,FALSE,FALSE,0
133108703,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"18-fp",FALSE,19080,16,16,"R",FALSE,2,FALSE,FALSE,0
14984909,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"500lines",TRUE,490,0,0,"CSS",FALSE,2,FALSE,FALSE,0
12241750,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"adv-r",FALSE,35328,1475,1475,"TeX",FALSE,1403,FALSE,FALSE,6
5154874,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"appdirs",TRUE,105,6,6,"Python",FALSE,0,FALSE,FALSE,0
9324319,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"assertthat",FALSE,123,122,122,"R",FALSE,29,FALSE,FALSE,16
20228011,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"babynames",FALSE,36060,83,83,"R",TRUE,51,FALSE,FALSE,1
82348,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"beautiful-data",FALSE,5740,11,11,NA,FALSE,2,FALSE,FALSE,0
888200,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"bench",FALSE,96,4,4,"R",FALSE,0,FALSE,FALSE,0
3116998,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"bigvis",FALSE,2217,273,273,"C++",FALSE,40,FALSE,FALSE,7
8296284,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"bigvis-infovis",FALSE,388,6,6,"R",FALSE,2,FALSE,FALSE,0
137344416,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"BiocStickers",TRUE,89726,1,1,"R",FALSE,1,FALSE,FALSE,0
133734429,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"bizarro",FALSE,2,6,6,"R",FALSE,0,FALSE,FALSE,0
2788278,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"boxplots-paper",FALSE,52,16,16,"TeX",FALSE,3,FALSE,FALSE,0
28724058,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"broom",TRUE,887,8,8,"R",FALSE,2,FALSE,FALSE,0
9470424,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"builder",TRUE,267,1,1,"Ruby",FALSE,1,FALSE,FALSE,0
116708612,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"building-permits",FALSE,4067,62,62,NA,FALSE,19,FALSE,FALSE,2
34325557,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cellranger",TRUE,106,0,0,"R",FALSE,0,FALSE,FALSE,0
41144,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"classifly",FALSE,172,10,10,"R",FALSE,6,FALSE,FALSE,0
41157,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"clusterfly",FALSE,248,17,17,"R",FALSE,5,FALSE,FALSE,1
78543290,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cocktail-balance",TRUE,11,1,1,"HTML",FALSE,0,FALSE,FALSE,0
66588778,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"commonmark",TRUE,391,0,0,"C",FALSE,0,FALSE,FALSE,0
35225488,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cran-downloads",FALSE,118,17,17,"R",FALSE,3,FALSE,FALSE,1
14507273,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cran-logs-dplyr",FALSE,171,9,9,"R",FALSE,6,FALSE,FALSE,1
15718805,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cran-packages",FALSE,21816,6,6,"R",FALSE,3,FALSE,FALSE,0
18562209,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"cranatics",FALSE,2888,8,8,"R",FALSE,0,FALSE,FALSE,0
12522,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"crantastic",FALSE,6563,37,37,"Ruby",TRUE,8,FALSE,FALSE,14
115742443,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"Creative-Commons-Markdown",TRUE,132,0,0,NA,FALSE,0,FALSE,FALSE,0
119107571,4196,220,166,6,15620,FALSE,TRUE,FALSE,FALSE,"csvy.github.io",TRUE,499,0,0,"CSS",FALSE,0,FALSE,FALSE,0
137347107,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"2018",TRUE,1816,0,0,"JavaScript",FALSE,1,FALSE,FALSE,0
93173455,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"analystmindset",FALSE,652,0,0,"HTML",TRUE,1,FALSE,FALSE,0
67264429,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"artofdatascience",FALSE,58362,18,18,"HTML",FALSE,22,FALSE,FALSE,0
113122934,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"biostat561",TRUE,46801,0,0,"TeX",FALSE,0,FALSE,FALSE,0
14175931,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"Biostat778_HW1",FALSE,1469,1,1,"R",TRUE,16,FALSE,FALSE,4
14528063,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"Biostat778_HW2",FALSE,1906,0,0,"R",TRUE,11,FALSE,FALSE,12
17404,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"cacher",FALSE,1100,6,6,"R",FALSE,4,FALSE,FALSE,0
121573,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"cachesweave",FALSE,581,15,15,"R",FALSE,4,FALSE,FALSE,1
39469462,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"catsplainr",TRUE,85,0,0,"R",FALSE,0,FALSE,FALSE,0
14142936,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"ConferenceGHOA",FALSE,138,21,21,NA,FALSE,9,FALSE,FALSE,0
13594498,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"CourseraLectures",FALSE,4660,21,21,NA,FALSE,47,FALSE,FALSE,0
16108830,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"courses",TRUE,831132,1148,1148,"HTML",FALSE,6418,FALSE,FALSE,14
35051722,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"daprocedures",FALSE,11,33,33,"R",FALSE,14,FALSE,FALSE,0
11038046,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"DSM",FALSE,50003,1,1,"R",FALSE,6,FALSE,FALSE,0
95887193,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"effortreportweb",FALSE,936,0,0,"HTML",TRUE,0,FALSE,FALSE,0
68211325,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"exdata",FALSE,126742,33,33,"R",FALSE,47,FALSE,FALSE,5
17122194,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"ExData_PeerAssessment2",FALSE,104,0,0,NA,FALSE,60,FALSE,FALSE,0
16659106,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"ExData_Plotting1",FALSE,61643,169,169,NA,FALSE,49437,FALSE,FALSE,609
15247,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"filehash",FALSE,519,18,18,"R",FALSE,113,FALSE,FALSE,4
509720,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"filehashsqlite",FALSE,124,8,8,"R",FALSE,3,FALSE,FALSE,0
200257,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"gpclib",FALSE,75,7,7,"C",FALSE,5,FALSE,FALSE,0
170322992,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"greta",TRUE,19897,0,0,"R",FALSE,2,FALSE,FALSE,0
88906199,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"JeffLeekChatBot",FALSE,1,2,2,"R",FALSE,1,FALSE,FALSE,0
17712153,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"jhsph753and4",TRUE,172467,0,0,"JavaScript",FALSE,3,FALSE,FALSE,0
42829205,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"jhudash",TRUE,402,0,0,NA,FALSE,0,FALSE,FALSE,0
152645809,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"jhudsl.github.io",TRUE,4094,0,0,"HTML",FALSE,0,FALSE,FALSE,0
3893904,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"knitr",TRUE,2388,8,8,"R",FALSE,3,FALSE,FALSE,0
9676468,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"Minnesota2013",FALSE,5736,1,1,"R",FALSE,5,FALSE,FALSE,0
164735837,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"mmcc",TRUE,2808,0,0,"R",FALSE,0,FALSE,FALSE,0
39413822,9612,60,0,3,5497,FALSE,TRUE,FALSE,TRUE,"Module5",TRUE,28709,0,0,"HTML",FALSE,1,FALSE,FALSE,0
22491854,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2014-08-25-wisc",TRUE,25925,0,0,"Perl",TRUE,0,FALSE,FALSE,0
29948508,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2015-04-27-wsu",TRUE,5349,1,1,"HTML",TRUE,0,FALSE,FALSE,0
47354666,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2016-01-11-uwmadison",TRUE,1511,0,0,"HTML",TRUE,0,FALSE,FALSE,0
49583001,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2016-01-14-uwmadison",TRUE,748,0,0,"Python",TRUE,0,FALSE,FALSE,0
59578161,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2016-06-01-datacarpentry",TRUE,836,0,0,"Python",TRUE,0,FALSE,FALSE,0
65035569,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2016-08-23-uwmadison",TRUE,1639,0,0,"HTML",TRUE,0,FALSE,FALSE,0
78652715,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2017-01-10-uwmadison",TRUE,849,0,0,"Python",TRUE,0,FALSE,FALSE,0
105155238,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2017-09-28-nsbe",TRUE,841,0,0,"Python",TRUE,0,FALSE,FALSE,0
116829100,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2018-01-08-uwmadison-dc",TRUE,1051,0,0,"Python",TRUE,0,FALSE,FALSE,0
132001553,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2018-06-04-uwmadison-dc",TRUE,1824,0,0,"Python",TRUE,0,FALSE,FALSE,0
146302000,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"2018-08-27-uwmadison-dc",TRUE,17166,0,0,"Python",TRUE,0,FALSE,FALSE,0
15114009,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"adv-r",TRUE,3416,0,0,"R",FALSE,0,FALSE,FALSE,0
8785673,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"ailProbPaper",FALSE,492,3,3,"R",FALSE,1,FALSE,FALSE,0
37861877,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"allez",TRUE,292,0,0,"R",FALSE,0,FALSE,FALSE,0
106637228,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"argyle",TRUE,54267,0,0,"R",FALSE,0,FALSE,FALSE,0
23717843,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"aRxiv",TRUE,237,0,0,"R",FALSE,0,FALSE,FALSE,0
103278630,53972,331,63,35,912,FALSE,TRUE,FALSE,TRUE,"ASMap",FALSE,3402,1,1,"C++",FALSE,0,FALSE,FALSE,0
